unit,mean_zscore,sem_zscore
152,0.2081262484311154,0.0026069178451496
153,-0.1105870772737101,0.0022572936194579
154,0.0483693269316404,0.0023723609978232
155,-0.1445749436867041,0.0021683168348209
156,-0.0848129919537082,0.0022986719099025
157,-0.0034666993414595,0.0023556831286914
158,-0.0551278731248846,0.0022053399890418
159,0.0093522392328288,0.0023087737995513
160,0.0163369539265384,0.0024171502632859
161,0.0400784191587255,0.0023084852579498
162,0.0534382575192091,0.0023836385569878
163,0.2059307332507865,0.0025284905734023
164,0.2386219035108954,0.0025424955972801
165,0.3378857398386514,0.0026073951731689
166,0.3573788529545372,0.0026650424126971
167,0.0009919386653234,0.0023476537454399
168,0.3466419682358563,0.0026759532964027
169,-0.0654742313287562,0.0023234948076651
170,0.1212905298881134,0.0024162987952205
171,0.0362727132069882,0.0024472732128949
172,0.1090452672154052,0.002444205951552
173,0.1119956967910079,0.002458207564615
174,0.2630046947745318,0.0025986952683375
175,0.246881269213947,0.0024865985610515
176,0.0300667851844264,0.0023908526305007
177,0.1130301224067766,0.0024672700091297
178,0.215907710363827,0.002494999558738
179,0.2656344619412354,0.0024186023815133
180,0.0932272937146425,0.0024553576711879
181,0.0839550254723666,0.0023814165716678
182,0.0844598353237722,0.0024064705242054
183,0.0690935269902173,0.0024781899817183
184,0.1446009743797899,0.0025172369140879
185,-0.0085624327508461,0.0023563708581359
186,0.131439736213843,0.0022362498962654
187,0.0919301676826705,0.0022405677252175
188,-0.0344233056970713,0.0022737564531208
189,-0.1391204899173799,0.0022381456767907
190,0.0546155986240966,0.0023505296736271
