unit,mean_zscore,sem_zscore
0,0.0940956383573321,0.0041880407587532
1,0.0374185037125814,0.0035545734450191
2,-0.0101380353852501,0.0033659570613275
3,0.0355038345883693,0.0034383014245158
4,0.0640270884807024,0.0034108384534082
5,-0.011625375626216,0.0034464872093344
6,-0.0393356305871392,0.0033764850395313
7,-0.061589975028904,0.0032448718466327
8,-0.0659377863819031,0.0032591876906412
9,-0.0600708468309843,0.0033000810569714
10,-0.0396135658650099,0.0033932678254241
11,0.0356028004534238,0.0033776410127339
12,-0.0480212834966012,0.0033300006055002
13,-0.0536929201295831,0.0032701863632151
14,-0.0443956608448701,0.0033504678911634
15,0.0050912772509566,0.0033810737904474
16,0.012548682607693,0.0035737196298833
17,-0.0161197826628334,0.0034540422576414
18,-0.034804866895522,0.0034012874453782
19,0.108784891051122,0.0036389098563224
20,-0.0290628556168679,0.0033674880514513
21,0.0991979572767617,0.0036110694988316
22,0.0472664356972179,0.0034579859635597
23,-0.0636399388188936,0.0033149327382808
24,-0.0069935338618295,0.0033989945916508
25,-0.0647625814753594,0.0033488870638447
26,0.0016513489202464,0.0034089619439069
27,-0.0052541197171616,0.0034574356970919
28,-0.015464330433177,0.0034459349265407
29,-0.0187520284016892,0.0034661797046726
30,-0.0856168942389196,0.0031920639219938
31,0.0211550961215512,0.0032927033475602
32,-0.0102684956153587,0.0034567516830058
33,0.0292821989870665,0.0034464861074961
34,0.0290650119241611,0.0035356477446093
35,-0.0267941940707465,0.0033447698998344
36,-0.0426037875481254,0.0033286473019551
37,-0.0455259138830273,0.0032230197193252
38,0.0562801307122278,0.0034901502259684
39,-0.0332540025073002,0.0032960468277255
40,-0.0214013061753455,0.0033786833443766
41,0.0127731101561054,0.0034244624619116
42,0.1404170392602837,0.0036733752317439
43,0.0187666444879916,0.0034448627075287
44,0.094814307371436,0.0036855071351493
45,0.0956887238023262,0.0035861810873389
46,-0.0276087618633447,0.0034118353735884
47,0.0421783538489522,0.0034601416123422
48,0.0367759262605884,0.0035132333369095
49,0.0581918716617951,0.0035466503392463
50,0.0715745126883239,0.0035745812912642
51,0.0454071457146363,0.0035353178882935
52,0.0118183801114691,0.003475116719977
53,0.0916534986428306,0.003527602585789
54,-0.015358920846248,0.0034421899750988
55,0.0510849783318432,0.0035393919584792
56,0.0028979936699746,0.0034671058821888
57,0.1261106684564925,0.003579114246562
58,-0.0115380103101354,0.0034405258737212
59,0.0143960110852621,0.003487485439786
60,0.0610958582949242,0.0035549011744393
61,0.1443640520215068,0.0036412975935955
62,-0.0131864248905012,0.0034110336604201
63,0.0071438378173007,0.0034483935102085
64,-0.0430063959392772,0.0032413647045596
65,0.0946120811826574,0.0036051372618107
66,0.029493956093958,0.0034932305075258
67,0.0430844892909627,0.0035268184053354
68,0.00514687690694,0.0033963878422802
69,0.1082755561144741,0.0036050987665869
70,0.0296020418380518,0.0034470142245179
71,0.0237191466615415,0.0033484819608755
72,-0.0594040626764072,0.0032452855584028
73,0.0113900960621962,0.0033551240675809
74,0.0174867702654785,0.0034139968242799
75,0.0314190803054491,0.0035049970199858
76,0.0267697062769587,0.0035218675407006
77,-0.0075124953125138,0.0034353387685263
78,-0.0236715206644275,0.0034265695756089
79,0.0049515490085424,0.0034833682736245
80,0.012675847342638,0.003469302745703
81,0.0239577848055395,0.0034922471220692
82,-0.0506372273997199,0.0033948210764094
83,0.0008817912077866,0.0034727171319887
84,0.1368824617748053,0.0036286881570555
85,0.0254725076676114,0.0035147683225395
86,-0.0215693184100602,0.0034438644781108
87,0.0245719471156819,0.0034924172502619
88,0.1228642836798751,0.0035678777573646
89,0.059436927034859,0.0035579790194764
90,0.0265882600831627,0.0035031513092165
91,0.0983350861769647,0.003652788087784
92,-0.0086380794241558,0.003356546068313
93,0.0513958721330193,0.0035202332116497
94,0.1928148857824212,0.0037844264942957
95,-0.062615769381002,0.0034053860078754
96,0.0398847304997205,0.0035003415656708
97,0.0606223535190893,0.0035098144403713
98,0.0549692787622135,0.0034521442421566
99,-0.0020476960665776,0.0034738142484847
100,0.0621259105845797,0.0035453720834619
101,0.0057330806649977,0.003463061934803
102,0.0665808899517157,0.0034684837077213
103,0.0331336046419602,0.0034795174939391
104,0.0195459701977127,0.0035164314346341
105,0.0551485641460059,0.0035365036875818
106,0.0117503092622602,0.003466106251465
107,-0.0030038567961214,0.0034802771541627
108,0.0203522012365632,0.0035153741795041
109,0.0394471260178819,0.0034649621990716
110,0.0127904225031508,0.00354037559361
111,-0.0125582392593765,0.0034139849797243
112,0.0376644289994623,0.0034413984092191
113,0.0735746596468985,0.0035157770090667
114,0.0194793000752357,0.00346744086307
115,0.0850015425489781,0.0035461803611108
116,0.043901682638413,0.0035315237496289
117,0.0691606253881979,0.0034378139720388
118,0.090168149621595,0.0035097431856241
119,0.0365384311918178,0.0034930217283513
120,0.069933282346553,0.0035882758012396
121,0.0163814965360751,0.0034428698702857
122,0.014693683105152,0.0034000164609482
123,0.0555134841642997,0.0034743053851715
124,-0.0098908285285355,0.0033064566625261
125,0.1214848499022705,0.0035344935429483
126,0.0747401348908528,0.0035176514836534
127,0.0263183035106238,0.0035636360696766
128,0.0412478990615647,0.0035223583985354
129,0.0344590750487781,0.0035441547722619
130,-0.0125395781830883,0.0034331229175961
131,0.069384410909647,0.0035499113056074
132,0.1293423875245856,0.0035558159479705
133,0.1769723304778994,0.0034236736977892
134,0.161125841289228,0.0036470072402088
135,0.0876129829005874,0.0037292707127596
136,0.0147909617184476,0.0034835324665142
137,0.0542476245762946,0.0034118481103293
138,0.07282082405889,0.0034484064420098
139,0.0731095064023692,0.0035812553180765
140,0.1034145119856283,0.0035729567037508
141,0.1648110293887757,0.0034089375099241
142,-0.0068007505174345,0.0034444144198595
143,0.068220594199446,0.0034894313615215
144,0.0817341099999705,0.0036048631586
145,0.0120583055706582,0.0033488250327678
146,0.0542492996878781,0.003593291468218
147,-0.016488290257592,0.0033859327700518
148,0.0633199965871495,0.0035190203988365
149,0.0421520058119308,0.0034525533041581
150,0.039134937397763,0.0034569951439059
151,0.0728767135023863,0.0036317034624659
152,0.0473049729265103,0.003544166327066
153,0.1534590959467124,0.0034843675395693
154,-0.0060717987348108,0.0034639507949631
155,0.1338597237437921,0.0036496868575686
156,0.0313773247824656,0.0035076987619138
157,0.0807679567233459,0.00355939747594
158,0.0668928497396851,0.0035310815372362
159,0.0743818959106664,0.0033821508610449
160,0.0232758993739862,0.0034765901628908
161,0.016639842012576,0.0033052525361799
162,-0.0238761504060156,0.0034513291074664
163,-0.0202198404985883,0.0032793057078868
164,0.0392385145027149,0.0035409636720846
165,-0.0082068461605456,0.0034934275450947
166,0.0168398448917465,0.0036157946875732
167,-0.0291065171425158,0.0034823256858245
168,0.1206422481912439,0.0036561966533174
169,0.0914446542497457,0.003614944534242
170,0.0080539545709593,0.0035055216347966
171,0.1183576962969176,0.0034781620098192
172,0.0155927463754227,0.0035266020445771
173,0.0307507453796618,0.0033679739522542
174,0.0983652518407231,0.0035068167363007
175,0.0964420465087721,0.0036825270435293
176,-0.0065547300229875,0.0034275997819847
177,0.116165402379628,0.0035128318429511
178,0.0436445201642138,0.0035300822880885
179,0.0487617830410658,0.0034913381897191
180,-0.0050951642465235,0.003439383021162
181,0.0311053701533917,0.0033409756130066
182,0.0540047361670171,0.0034022849758641
183,0.291323758208665,0.0032335380864445
184,0.031788573401448,0.0034423852485905
185,0.0612963052399422,0.0033092829069896
186,0.0262536374300835,0.003292130784386
187,-0.0220831323141064,0.0034028820380485
188,0.0906432329567561,0.0036022339697123
189,0.0761577385872646,0.0034956349638968
190,-0.0285218147967303,0.0033756996487691
